device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
14122794099,14100274310,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-146.41915893554688, -54.16273498535156, 927.1144409179688)","(0.7201709747314453, 0.5884421467781067, 1.0803333520889282)",1,"(0.4491201937198639, 0.44948384165763855)","(-18.703218460083008, 123.83643341064453, 37.026824951171875)",1,3.913299560546875,1,"(-86.8144760131836, -62.912086486816406, 935.1939697265625)","(0.6276593804359436, 0.6063634157180786, 1.0826389789581299)",1,1706707211341,0.4491201937198639,0.44948384165763855
14151496690,14128977089,"(0.4757135808467865, 0.6384849548339844)","(-8.927000999450684, 87.1107406616211, 23.659740447998047)",1,5.1723785400390625,1,"(-121.91561889648438, -71.34925842285156, 922.3180541992188)","(0.6837717294692993, 0.6248053312301636, 1.066145420074463)",1,"(0.6346307396888733, 0.6870903372764587)","(49.493873596191406, 77.66600036621094, 20.22216033935547)",1,3.971832275390625,1,"(-65.33090209960938, -83.80683135986328, 929.1397094726562)","(0.5959130525588989, 0.6502304673194885, 1.0703928470611572)",1,1706707240052,0.56,0.66
14151507793,14128988192,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-121.42794036865234, -71.39364624023438, 922.4805908203125)","(0.6829869151115417, 0.624880313873291, 1.0663464069366455)",1,"(0.6346307396888733, 0.6870903372764587)","(49.493873596191406, 77.66600036621094, 20.22216033935547)",1,3.971832275390625,1,"(-65.09762573242188, -83.61946105957031, 929.232666015625)","(0.5955432653427124, 0.6498355269432068, 1.0705114603042603)",1,1706707240055,0.6346307396888733,0.6870903372764587
14151518896,14128999295,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-120.64521026611328, -72.504638671875, 922.6143798828125)","(0.6817674040794373, 0.6271576285362244, 1.0665792226791382)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.64751434326172, -84.37572479248047, 929.2765502929688)","(0.5948597192764282, 0.6513789892196655, 1.0706721544265747)",1,1706707240067
14151529999,14129010398,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-120.48297882080078, -72.73883819580078, 922.7344970703125)","(0.6814960837364197, 0.6276229023933411, 1.066811203956604)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.79362487792969, -84.28398895263672, 929.3375244140625)","(0.5950756072998047, 0.6511778831481934, 1.0707968473434448)",1,1706707240077
14151541102,14129021502,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-120.3432388305664, -72.89198303222656, 922.7576293945312)","(0.6812779903411865, 0.6279365420341492, 1.0668448209762573)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.94073486328125, -84.13429260253906, 929.30615234375)","(0.595302164554596, 0.650875449180603, 1.070728063583374)",1,1706707240089
14151552206,14129032606,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-119.72181701660156, -73.13117218017578, 922.7549438476562)","(0.6803236603736877, 0.6284402012825012, 1.0667171478271484)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.58312225341797, -84.10911560058594, 929.2265014648438)","(0.594762921333313, 0.6508453488349915, 1.0705156326293945)",1,1706707240100
14151563309,14129043709,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-119.8656234741211, -73.45064544677734, 922.5305786132812)","(0.6805947422981262, 0.6291301846504211, 1.066360592842102)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-65.08323669433594, -84.21378326416016, 928.9712524414062)","(0.595557689666748, 0.6510964632034302, 1.0700966119766235)",1,1706707240111
14151574412,14129054812,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-119.50518035888672, -73.57341766357422, 922.6138305664062)","(0.6800238490104675, 0.6293758749961853, 1.0664520263671875)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.9937744140625, -84.14234161376953, 928.9971313476562)","(0.5954169034957886, 0.650947630405426, 1.0701228380203247)",1,1706707240122
14151585515,14129065915,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-121.02568817138672, -70.65220642089844, 922.6837768554688)","(0.6823154091835022, 0.6233323216438293, 1.066530704498291)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-66.45604705810547, -81.51313018798828, 929.1530151367188)","(0.5976031422615051, 0.6455262899398804, 1.0701721906661987)",1,1706707240133
14151596618,14129077018,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-120.36865997314453, -70.1863021850586, 922.72412109375)","(0.6812880635261536, 0.6223810911178589, 1.0663703680038452)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-65.7425308227539, -81.36788177490234, 929.1809692382812)","(0.5965056419372559, 0.6452382802963257, 1.0701017379760742)",1,1706707240145
14151607721,14129088122,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-118.62777709960938, -70.31238555908203, 922.7969970703125)","(0.6785911321640015, 0.6226618885993958, 1.0660874843597412)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-63.821712493896484, -81.87937927246094, 929.1983032226562)","(0.5935699343681335, 0.6463150382041931, 1.0699594020843506)",1,1706707240156
14151618824,14129099225,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-118.94952392578125, -67.99340057373047, 922.9371337890625)","(0.679028332233429, 0.61786949634552, 1.0661028623580933)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.13351440429688, -79.57650756835938, 929.3296508789062)","(0.5940020084381104, 0.6415872573852539, 1.0698654651641846)",1,1706707240167
14151629927,14129110328,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-118.0416030883789, -67.70709991455078, 923.079833984375)","(0.6775967478752136, 0.617277204990387, 1.066112995147705)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-63.209503173828125, -79.28118133544922, 929.4141235351562)","(0.5925745964050293, 0.6409874558448792, 1.0698573589324951)",1,1706707240202
14151641031,14129121432,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-116.00988006591797, -70.68476867675781, 922.8076171875)","(0.6745579838752747, 0.6234748959541321, 1.0655063390731812)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-60.95549392700195, -82.82670593261719, 929.1257934570312)","(0.5892021059989929, 0.6483150124549866, 1.0695995092391968)",1,1706707240203
14151652134,14129132535,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-115.33815002441406, -70.86502075195312, 922.8912353515625)","(0.6735086441040039, 0.6238449811935425, 1.0655325651168823)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-60.076377868652344, -83.50574493408203, 929.229736328125)","(0.5878548622131348, 0.6496982574462891, 1.0698131322860718)",1,1706707240203
14151663237,14129143638,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-114.91666412353516, -70.65666198730469, 922.8330688476562)","(0.6728673577308655, 0.6234338879585266, 1.065281867980957)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-59.47572708129883, -83.75211334228516, 929.1965942382812)","(0.5869419574737549, 0.6502183079719543, 1.0697145462036133)",1,1706707240218
14151674340,14129154741,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-114.26859283447266, -70.45201110839844, 922.947509765625)","(0.6718435883522034, 0.6230078935623169, 1.0653181076049805)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-58.65243911743164, -83.96800994873047, 929.3178100585938)","(0.5856726169586182, 0.6506521105766296, 1.0698901414871216)",1,1706707240222
14151685443,14129165844,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-113.8406982421875, -70.4930419921875, 922.9601440429688)","(0.6711821556091309, 0.6230983734130859, 1.0652446746826172)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-58.07680892944336, -84.39266967773438, 929.3494873046875)","(0.5847941637039185, 0.6515234708786011, 1.0699577331542969)",1,1706707240234
14151696546,14129176947,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-56.702213287353516, -86.72472381591797, 929.2471923828125)","(0.5827315449714661, 0.6563263535499573, 1.0700124502182007)",1,1706707240243
14151707649,14129188050,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-55.920230865478516, -87.01309204101562, 929.2692260742188)","(0.5815363526344299, 0.6569252014160156, 1.0700156688690186)",1,1706707240255
14151718752,14129199154,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-55.404701232910156, -87.2647476196289, 929.2811279296875)","(0.5807494521141052, 0.6574460864067078, 1.070024847984314)",1,1706707240266
14151729856,14129210258,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240276
14151740959,14129221361,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240293
14151763195,14129243598,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240335
14151774298,14129254701,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240336
14151785402,14129265805,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240336
14151796505,14129276908,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240351
14151807608,14129288011,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240357
14151818711,14129299114,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240367
14151829814,14129310217,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240379
14151840917,14129321320,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240390
14151852020,14129332423,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240401
14151863123,14129343526,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240413
14151874227,14129354630,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240424
14151885330,14129365733,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240434
14151896433,14129376837,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240446
14151907536,14129387940,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240486
14151918639,14129399043,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240486
14151929742,14129410146,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240487
14151940845,14129421249,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240491
14151951948,14129432352,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240501
14151963052,14129443456,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240515
14151974155,14129454559,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240524
14151985258,14129465662,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240534
14151996361,14129476765,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240546
14152007464,14129487868,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240557
14152018567,14129498971,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240568
14152029670,14129510074,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240579
14152040773,14129521178,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240590
14152051877,14129532282,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240621
14152062980,14129543385,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240621
14152074083,14129554488,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240624
14152085186,14129565591,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240640
14152096289,14129576694,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240646
14152107392,14129587797,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240658
14152118495,14129598900,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240667
14152129598,14129610003,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240679
14152140702,14129621107,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240689
14152151805,14129632210,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240700
14152162908,14129643313,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240712
14152174011,14129654417,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240724
14152185114,14129665520,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240734
14152196217,14129676623,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240771
14152207320,14129687726,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240771
14152218423,14129698829,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240772
14152229527,14129709933,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240779
14152240630,14129721036,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240790
14152251733,14129732139,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240803
14152262836,14129743242,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240812
14152273939,14129754345,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240823
14152285042,14129765448,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240834
14152296145,14129776551,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240846
14152307248,14129787654,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1706707240857
