device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp
3646988827,2163736671576,"(0.682232141494751, 0.3161962330341339)","(66.9930648803711, 149.73619079589844, 46.453529357910156)",1,4.2368621826171875,1,"(-63.58256149291992, 22.388378143310547, 869.01318359375)","(0.5985094904899597, 0.43019893765449524, 0.9432474374771118)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985394,0.682232141494751,0.3161962330341339
3646999930,2163736682676,"(0.6855533719062805, 0.3099392056465149)","(68.21400451660156, 150.95204162597656, 46.89603805541992)",1,4.192413330078125,1,"(-63.59051513671875, 22.38027572631836, 869.0126953125)","(0.5985227227210999, 0.4302164614200592, 0.9432471990585327)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985405,0.6855533719062805,0.3099392056465149
3647011033,2163736693775,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.10392761230469, 21.150863647460938, 868.9767456054688)","(0.5993857979774475, 0.43288934230804443, 0.9431893229484558)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985415
3647022136,2163736704878,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-65.43341827392578, 20.67057991027832, 868.8771362304688)","(0.6015826463699341, 0.43390634655952454, 0.9431653022766113)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985427
3647033239,2163736715981,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-65.04553985595703, 19.384458541870117, 868.9027709960938)","(0.60096275806427, 0.43672481179237366, 0.9430991411209106)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985468
3647044343,2163736727085,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-65.91123962402344, 19.427892684936523, 868.8370361328125)","(0.6023883819580078, 0.4366092383861542, 0.9431002140045166)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985468
3647055446,2163736738188,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.84693145751953, 19.032873153686523, 868.9175415039062)","(0.6006407737731934, 0.43749749660491943, 0.9430835247039795)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985468
3647066549,2163736749292,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.79418182373047, 18.985836029052734, 868.921630859375)","(0.6005545258522034, 0.4376015067100525, 0.943081796169281)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985471
3647077652,2163736760394,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.79158782958984, 18.980236053466797, 868.9219360351562)","(0.6005503535270691, 0.4376137852668762, 0.943081796169281)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985483
3647088755,2163736771497,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.78937530517578, 18.7739315032959, 868.9214477539062)","(0.6005496978759766, 0.43806445598602295, 0.9430715441703796)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985493
3647099858,2163736782599,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-64.78934478759766, 18.74933624267578, 868.9215698242188)","(0.6005500555038452, 0.4381181597709656, 0.9430708289146423)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791985504
