device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
8235056963,347789049427,"(0.032846007496118546, 0.21999360620975494)","(-171.73333740234375, 168.42974853515625, 53.257572174072266)",1,3.7980804443359375,1,"(-72.32977294921875, 49.02918243408203, 896.2090454101562)","(0.6088774800300598, 0.37512364983558655, 1.000917673110962)",1,"(0.05908069387078285, 0.20571476221084595)","(-162.08900451660156, 171.20436096191406, 54.267391204833984)",1,3.848907470703125,1,"(-11.58360481262207, 34.9207763671875, 898.4076538085938)","(0.5125511288642883, 0.40637198090553284, 0.9983214139938354)",1,1705936668282,0.05,0.21
8323455645,347877448795,"(0.44229644536972046, 0.616489589214325)","(-21.21174430847168, 91.384765625, 25.215429306030273)",1,4.2994232177734375,1,"(-41.822120666503906, 45.120113372802734, 844.8670043945312)","(0.5644736289978027, 0.37814024090766907, 0.8942078948020935)",1,"(0.4506337344646454, 0.6422739624977112)","(-18.1468505859375, 86.37447357177734, 23.391843795776367)",1,4.4895477294921875,1,"(16.190834045410156, 24.72711181640625, 844.904296875)","(0.467048317193985, 0.42515987157821655, 0.8908421397209167)",1,1705936756681,0.45,0.63
8323466748,347877459898,"(0.3794294595718384, 0.6029321551322937)","(-44.32284164428711, 94.01914978027344, 26.174264907836914)",1,4.3096160888671875,1,"(-42.24430465698242, 45.29848861694336, 847.6200561523438)","(0.5649533867835999, 0.3780641555786133, 0.8997602462768555)",1,"(0.4074587821960449, 0.6331905126571655)","(-34.018741607666016, 88.13953399658203, 24.03425407409668)",1,4.521087646484375,1,"(15.943615913391113, 24.855546951293945, 847.6773071289062)","(0.46755194664001465, 0.4250478446483612, 0.8963829278945923)",1,1705936756692,0.39,0.62
8323477852,347877471002,"(0.34173569083213806, 0.5951804518699646)","(-58.17976379394531, 95.52542877197266, 26.722501754760742)",1,4.2853240966796875,1,"(-42.015811920166016, 45.08894348144531, 848.1585693359375)","(0.5645284056663513, 0.37860286235809326, 0.9007895588874817)",1,"(0.3915494978427887, 0.6319699287414551)","(-39.86727523803711, 88.37670135498047, 24.120559692382812)",1,4.498565673828125,1,"(16.3487606048584, 24.54689598083496, 848.1987915039062)","(0.4668935537338257, 0.42578086256980896, 0.8974228501319885)",1,1705936756726,0.37,0.61
8323488955,347877482105,"(0.31860557198524475, 0.5929421186447144)","(-66.68283081054688, 95.96037292480469, 26.88080596923828)",1,4.27972412109375,1,"(-42.89820098876953, 45.42543029785156, 847.8029174804688)","(0.566034197807312, 0.3777885138988495, 0.9002042412757874)",1,"(0.3571520149707794, 0.6137445569038391)","(-52.51244354248047, 91.91817474365234, 25.409530639648438)",1,4.4868927001953125,1,"(15.412346839904785, 24.915407180786133, 847.8981323242188)","(0.4684499204158783, 0.4249173402786255, 0.8968082070350647)",1,1705936756726,0.34,0.6
8323500058,347877493208,"(0.24825741350650787, 0.5501535534858704)","(-92.54413604736328, 104.27484130859375, 29.906959533691406)",1,4.2844085693359375,1,"(-42.905250549316406, 45.364418029785156, 846.187255859375)","(0.5661832094192505, 0.3777293562889099, 0.8969756960868835)",1,"(0.2659149765968323, 0.562874972820282)","(-86.0528793334961, 101.80284118652344, 29.00734519958496)",1,4.514678955078125,1,"(15.29088306427002, 24.913143157958984, 846.2884521484375)","(0.46860429644584656, 0.4248144328594208, 0.893586277961731)",1,1705936756726,0.26,0.56
8323511161,347877504311,"(0.2477312535047531, 0.5534987449645996)","(-92.737548828125, 103.62481689453125, 29.67034912109375)",1,4.309112548828125,1,"(-42.724395751953125, 45.4901008605957, 845.889892578125)","(0.5659021139144897, 0.37741491198539734, 0.8963778018951416)",1,"(0.2614818513393402, 0.564646303653717)","(-87.68256378173828, 101.4586410522461, 28.882061004638672)",1,4.541290283203125,1,"(15.53724479675293, 25.120182037353516, 845.976806640625)","(0.4681769609451294, 0.42433449625968933, 0.8929845094680786)",1,1705936756743,0.25,0.56
8323522264,347877515414,"(0.24555101990699768, 0.5449828505516052)","(-93.53905487060547, 105.27957916259766, 30.27263832092285)",1,4.30413818359375,1,"(-43.127132415771484, 45.2432861328125, 845.6287841796875)","(0.5666057467460632, 0.3779289424419403, 0.8958713412284851)",1,"(0.25903233885765076, 0.5631321668624878)","(-88.58305358886719, 101.75286102294922, 28.989160537719727)",1,4.5443267822265625,1,"(15.10976505279541, 24.87718963623047, 845.750244140625)","(0.4688930809497833, 0.4248560070991516, 0.892501950263977)",1,1705936756748,0.25,0.55
8323533367,347877526517,"(0.23907750844955444, 0.5477179884910583)","(-95.91881561279297, 104.74807739257812, 30.079299926757812)",1,4.3003082275390625,1,"(-43.22932052612305, 45.232975006103516, 845.5571899414062)","(0.5667840242385864, 0.3779413104057312, 0.8957377672195435)",1,"(0.2514495551586151, 0.5556602478027344)","(-91.37062072753906, 103.20476531982422, 29.517589569091797)",1,4.54644775390625,1,"(14.998713493347168, 24.864566802978516, 845.6860961914062)","(0.4690782129764557, 0.4248778522014618, 0.8923690319061279)",1,1705936756759,0.25,0.55
8323544470,347877537620,"(0.24218687415122986, 0.545632004737854)","(-94.77574920654297, 105.15340423583984, 30.226837158203125)",1,4.289398193359375,1,"(-43.33393096923828, 45.2338752746582, 845.454345703125)","(0.5669689178466797, 0.3779246509075165, 0.8955435752868652)",1,"(0.255242258310318, 0.5516145825386047)","(-89.97634887695312, 103.99089813232422, 29.803728103637695)",1,4.5481719970703125,1,"(14.886303901672363, 24.863323211669922, 845.590576171875)","(0.46926456689834595, 0.4248720407485962, 0.8921740651130676)",1,1705936756769,0.25,0.55
8323555573,347877548723,"(0.24364420771598816, 0.5354013442993164)","(-94.24002075195312, 107.14140319824219, 30.95038604736328)",1,4.2723541259765625,1,"(-43.41673278808594, 45.24908447265625, 845.6500854492188)","(0.5670913457870483, 0.3779125213623047, 0.8959441184997559)",1,"(0.2541813552379608, 0.5517942905426025)","(-90.36637115478516, 103.95598602294922, 29.791025161743164)",1,4.546600341796875,1,"(14.824105262756348, 24.8699951171875, 845.7910766601562)","(0.4693751335144043, 0.42486897110939026, 0.8925729990005493)",1,1705936756780,0.25,0.54
8323566677,347877559828,"(0.2432389259338379, 0.5324750542640686)","(-94.38902282714844, 107.71002960205078, 31.157304763793945)",1,4.28167724609375,1,"(-43.43447494506836, 45.24931335449219, 845.4584350585938)","(0.5671376585960388, 0.37788841128349304, 0.8955636024475098)",1,"(0.255370557308197, 0.5543892979621887)","(-89.92919921875, 103.45175170898438, 29.607454299926758)",1,4.560211181640625,1,"(14.799131393432617, 24.872478485107422, 845.6008911132812)","(0.4694114625453949, 0.42485037446022034, 0.892192006111145)",1,1705936756791,0.25,0.54
8323577780,347877570931,"(0.24337682127952576, 0.5335025191307068)","(-94.33831024169922, 107.51036834716797, 31.084644317626953)",1,4.29632568359375,1,"(-43.50786209106445, 45.2736701965332, 845.4441528320312)","(0.5672620534896851, 0.37783047556877136, 0.8955453038215637)",1,"(0.2593459188938141, 0.5676313638687134)","(-88.4677734375, 100.87863159179688, 28.670894622802734)",1,4.59820556640625,1,"(14.736458778381348, 24.89871597290039, 845.5908813476562)","(0.46951624751091003, 0.42478951811790466, 0.8921715021133423)",1,1705936756803,0.25,0.55
8323588883,347877582034,"(0.24371176958084106, 0.5414314866065979)","(-94.21517944335938, 105.96965789794922, 30.523874282836914)",1,4.30792236328125,1,"(-43.563838958740234, 45.33769226074219, 845.3405151367188)","(0.5673642754554749, 0.3776729702949524, 0.8953511714935303)",1,"(0.2604002356529236, 0.5731968879699707)","(-88.08016967773438, 99.79716491699219, 28.277284622192383)",1,4.60125732421875,1,"(14.686041831970215, 24.97239875793457, 845.4898071289062)","(0.4695969521999359, 0.42461642622947693, 0.8919720649719238)",1,1705936756814,0.25,0.56
8323599986,347877593137,"(0.24304959177970886, 0.5403695702552795)","(-94.45861053466797, 106.17597198486328, 30.599018096923828)",1,4.304962158203125,1,"(-43.61677551269531, 45.38936996459961, 845.2302856445312)","(0.567462146282196, 0.3775423765182495, 0.8951423168182373)",1,"(0.2568301558494568, 0.5649711489677429)","(-89.39261627197266, 101.39552307128906, 28.85906219482422)",1,4.6182708740234375,1,"(14.64594554901123, 25.03354835510254, 845.3821411132812)","(0.46966031193733215, 0.4244711995124817, 0.8917590379714966)",1,1705936756825,0.25,0.55
8323611089,347877604240,"(0.24711444973945618, 0.5431652069091797)","(-92.96430206298828, 105.63275146484375, 30.401294708251953)",1,4.3177337646484375,1,"(-43.711849212646484, 45.48949432373047, 845.2174072265625)","(0.5676218271255493, 0.3773139715194702, 0.8951371908187866)",1,"(0.2549927532672882, 0.5558226108551025)","(-90.06808471679688, 103.17323303222656, 29.506122589111328)",1,4.5861968994140625,1,"(14.567139625549316, 25.147857666015625, 845.37353515625)","(0.4697909355163574, 0.42421236634254456, 0.8917459845542908)",1,1705936756836,0.25,0.55
8323622192,347877615343,"(0.24679091572761536, 0.5403203368186951)","(-93.0832290649414, 106.1855239868164, 30.60251235961914)",1,4.32427978515625,1,"(-43.758155822753906, 45.56045150756836, 845.1092529296875)","(0.5677080750465393, 0.3771404027938843, 0.8949337005615234)",1,"(0.2527852952480316, 0.546708881855011)","(-90.87958526611328, 104.94415283203125, 30.15068244934082)",1,4.59710693359375,1,"(14.541614532470703, 25.234127044677734, 845.2670288085938)","(0.46982941031455994, 0.4240110516548157, 0.8915372490882874)",1,1705936756873,0.25,0.54
8323633295,347877626446,"(0.22816933691501617, 0.5171672105789185)","(-99.9288558959961, 110.68453979492188, 32.239990234375)",1,4.3453826904296875,1,"(-43.95864486694336, 45.72384262084961, 845.8388061523438)","(0.5679800510406494, 0.3768586218357086, 0.8964272737503052)",1,"(0.2426905483007431, 0.5327088236808777)","(-94.59060668945312, 107.66458129882812, 31.140853881835938)",1,4.6118927001953125,1,"(14.412939071655273, 25.400493621826172, 846.0053100585938)","(0.47006502747535706, 0.423684298992157, 0.8930185437202454)",1,1705936756874,0.24,0.52
8323644398,347877637549,"(0.21959751844406128, 0.50196373462677)","(-103.08003234863281, 113.63880920410156, 33.31526184082031)",1,4.321533203125,1,"(-44.181636810302734, 45.97494125366211, 846.465576171875)","(0.5682970285415649, 0.3763675093650818, 0.8977275490760803)",1,"(0.23066745698451996, 0.5071192383766174)","(-99.010498046875, 112.6369857788086, 32.95065689086914)",1,4.6339874267578125,1,"(14.239358901977539, 25.660232543945312, 846.6407470703125)","(0.4703713357448578, 0.4231409728527069, 0.8942983150482178)",1,1705936756874,0.23,0.5
8323655502,347877648653,"(0.20822516083717346, 0.46720266342163086)","(-107.26071166992188, 120.39337921142578, 35.773712158203125)",1,4.308990478515625,1,"(-44.33708953857422, 46.14906692504883, 846.2918701171875)","(0.5685709714889526, 0.3759523332118988, 0.8974161148071289)",1,"(0.22219884395599365, 0.4786369502544403)","(-102.12372589111328, 118.17153930664062, 34.965049743652344)",1,4.6529998779296875,1,"(14.079299926757812, 25.859651565551758, 846.4746704101562)","(0.4706325829029083, 0.42267927527427673, 0.8939732909202576)",1,1705936756880,0.22,0.47
8323666605,347877659756,"(0.17338337004184723, 0.3557462692260742)","(-120.06919860839844, 142.051025390625, 43.65642166137695)",1,4.3160552978515625,1,"(-44.339195251464844, 46.19106674194336, 845.3374633789062)","(0.5686572790145874, 0.37574002146720886, 0.8955175876617432)",1,"(0.18558041751384735, 0.36447352170944214)","(-115.58533477783203, 140.3551788330078, 43.039188385009766)",1,4.6497344970703125,1,"(14.023810386657715, 25.939334869384766, 845.5215454101562)","(0.4706976115703583, 0.4224342107772827, 0.8920711874961853)",1,1705936756891,0.18,0.36
8323677708,347877670859,"(0.16960901021957397, 0.35759732127189636)","(-121.45675659179688, 141.6913604736328, 43.52552795410156)",1,4.3193511962890625,1,"(-44.397037506103516, 46.17593002319336, 845.0095825195312)","(0.5687836408615112, 0.3757322430610657, 0.8948681354522705)",1,"(0.18454904854297638, 0.35892730951309204)","(-115.9645004272461, 141.4329071044922, 43.43144607543945)",1,4.6402435302734375,1,"(13.95594310760498, 25.953813552856445, 845.1993408203125)","(0.47080254554748535, 0.42237821221351624, 0.8914257884025574)",1,1705936756903,0.18,0.36
8323688811,347877681963,"(0.16882729530334473, 0.35882338881492615)","(-121.7441177368164, 141.45310974121094, 43.438819885253906)",1,4.34124755859375,1,"(-44.44626235961914, 46.17822265625, 844.9021606445312)","(0.5688760280609131, 0.3757127821445465, 0.8946593999862671)",1,"(0.18081778287887573, 0.3598928153514862)","(-117.33616638183594, 141.24526977539062, 43.36317443847656)",1,4.6374053955078125,1,"(13.925580978393555, 25.980806350708008, 845.095703125)","(0.47085028886795044, 0.42230984568595886, 0.8912193775177002)",1,1705936756914,0.17,0.36
8323699914,347877693066,"(0.16951581835746765, 0.34473511576652527)","(-121.49101257324219, 144.19064331054688, 44.43523406982422)",1,4.3346710205078125,1,"(-44.480220794677734, 46.19301223754883, 844.7180786132812)","(0.5689491629600525, 0.37565603852272034, 0.8942973613739014)",1,"(0.1799415796995163, 0.36805459856987)","(-117.65827941894531, 139.6593017578125, 42.785953521728516)",1,4.6449432373046875,1,"(13.903341293334961, 26.024566650390625, 844.9143676757812)","(0.47088193893432617, 0.4221985936164856, 0.8908587694168091)",1,1705936756925,0.17,0.36
8323711017,347877704169,"(0.16881775856018066, 0.34408488869667053)","(-121.74759674072266, 144.3169708251953, 44.48121643066406)",1,4.3389892578125,1,"(-44.529319763183594, 46.22831344604492, 844.5526733398438)","(0.569045901298523, 0.375555157661438, 0.8939765691757202)",1,"(0.17932377755641937, 0.36287203431129456)","(-117.88539123535156, 140.6663818359375, 43.1524772644043)",1,4.6395111083984375,1,"(13.865883827209473, 26.082853317260742, 844.7520141601562)","(0.470939576625824, 0.4220556914806366, 0.8905366063117981)",1,1705936756936,0.17,0.35
8323722120,347877715272,"(0.16639366745948792, 0.3398873507976532)","(-122.63875579833984, 145.13262939453125, 44.77809143066406)",1,4.332244873046875,1,"(-44.565032958984375, 46.2725944519043, 844.528076171875)","(0.5691075921058655, 0.37545180320739746, 0.8939361572265625)",1,"(0.17870470881462097, 0.3598160743713379)","(-118.11298370361328, 141.2602081298828, 43.36860656738281)",1,4.639068603515625,1,"(13.854277610778809, 26.14041519165039, 844.7289428710938)","(0.47095757722854614, 0.42192453145980835, 0.8904937505722046)",1,1705936756947,0.17,0.35
8323733223,347877726375,"(0.17248591780662537, 0.34939199686050415)","(-120.39913940429688, 143.28570556640625, 44.1059455871582)",1,4.334625244140625,1,"(-44.624420166015625, 46.318084716796875, 844.6260986328125)","(0.5691983699798584, 0.37536048889160156, 0.8941428065299988)",1,"(0.17977452278137207, 0.3602682948112488)","(-117.71969604492188, 141.1723175048828, 43.33668518066406)",1,4.6299285888671875,1,"(13.828146934509277, 26.18998908996582, 844.8294677734375)","(0.4710036814212799, 0.4218195676803589, 0.8906967639923096)",1,1705936756958,0.18,0.35
8323744327,347877737479,"(0.1767462193965912, 0.35011956095695496)","(-118.83296203613281, 143.14434814453125, 44.054466247558594)",1,4.32843017578125,1,"(-44.644126892089844, 46.37168884277344, 844.6024780273438)","(0.5692328810691833, 0.3752366602420807, 0.8941036462783813)",1,"(0.17770254611968994, 0.3649999797344208)","(-118.48139190673828, 140.2528533935547, 43.002052307128906)",1,4.63250732421875,1,"(13.829708099365234, 26.25179672241211, 844.8060302734375)","(0.47099944949150085, 0.4216790795326233, 0.8906539082527161)",1,1705936756970,0.18,0.36
8323755430,347877748582,"(0.1785663664340973, 0.3489300310611725)","(-118.16384887695312, 143.37548828125, 44.13859939575195)",1,4.3152618408203125,1,"(-44.71931457519531, 46.45817947387695, 844.771728515625)","(0.5693433284759521, 0.3750617802143097, 0.8944584727287292)",1,"(0.1799907684326172, 0.36775195598602295)","(-117.64019012451172, 139.71810913085938, 42.80741500854492)",1,4.6429901123046875,1,"(13.791272163391113, 26.339500427246094, 844.977783203125)","(0.4710676372051239, 0.42149320244789124, 0.8910013437271118)",1,1705936756981,0.18,0.36
8323766533,347877759685,"(0.17761193215847015, 0.3504510223865509)","(-118.51472473144531, 143.07997131347656, 44.030948638916016)",1,4.3045196533203125,1,"(-44.75547790527344, 46.525726318359375, 844.893798828125)","(0.5693924427032471, 0.3749244809150696, 0.894713282585144)",1,"(0.18074537813663483, 0.36027708649635315)","(-117.36279296875, 141.17059326171875, 43.3360595703125)",1,4.640655517578125,1,"(13.783920288085938, 26.40852928161621, 845.1002807617188)","(0.47108232975006104, 0.42134660482406616, 0.8912503719329834)",1,1705936756992,0.18,0.36
8323777636,347877770788,"(0.17583930492401123, 0.3482198119163513)","(-119.16635131835938, 143.5135040283203, 44.18877410888672)",1,4.3160858154296875,1,"(-44.74307632446289, 46.5950927734375, 844.7379150390625)","(0.5693842768669128, 0.37474939227104187, 0.8944087028503418)",1,"(0.18275484442710876, 0.3615071475505829)","(-116.62408447265625, 140.93157958984375, 43.249061584472656)",1,4.6494293212890625,1,"(13.804631233215332, 26.491519927978516, 844.942138671875)","(0.471041738986969, 0.42114952206611633, 0.8909400701522827)",1,1705936757025,0.18,0.35
8323788739,347877781891,"(0.1761639267206192, 0.35794809460639954)","(-119.0470199584961, 141.6231689453125, 43.5007209777832)",1,4.3270111083984375,1,"(-44.77474594116211, 46.679744720458984, 845.2319946289062)","(0.569392740726471, 0.37462034821510315, 0.8954066038131714)",1,"(0.18254517018795013, 0.36127614974975586)","(-116.701171875, 140.97647094726562, 43.26540756225586)",1,4.6357421875,1,"(13.82290267944336, 26.574600219726562, 845.4354248046875)","(0.4710234999656677, 0.42099788784980774, 0.8919317722320557)",1,1705936757026,0.18,0.36
8323799842,347877792994,"(0.21241407096385956, 0.34751448035240173)","(-105.72077941894531, 143.65057373046875, 44.23863983154297)",1,4.3622894287109375,1,"(-44.36859130859375, 46.58633041381836, 843.44677734375)","(0.5688667893409729, 0.3746151328086853, 0.891793429851532)",1,"(0.2381553202867508, 0.39864617586135864)","(-96.25782775878906, 133.71493530273438, 40.62235641479492)",1,4.656707763671875,1,"(14.138445854187012, 26.526180267333984, 843.6275024414062)","(0.4704411029815674, 0.4209861159324646, 0.8883256912231445)",1,1705936757026,0.23,0.37
8323810945,347877804098,"(0.25256648659706116, 0.3663536012172699)","(-90.96001434326172, 139.98985290527344, 42.90623092651367)",1,4.361175537109375,1,"(-43.81549072265625, 46.404781341552734, 841.9874267578125)","(0.568062961101532, 0.37485262751579285, 0.8888055682182312)",1,"(0.27581533789634705, 0.40857794880867004)","(-82.41329956054688, 131.78504943847656, 39.919918060302734)",1,4.634246826171875,1,"(14.613555908203125, 26.383649826049805, 842.1366577148438)","(0.46959733963012695, 0.4212120771408081, 0.885353147983551)",1,1705936757041,0.26,0.39
