device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_in_trackbox_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_in_trackbox_coordinate_system,right_gaze_origin_validity,timestamp,gaze_vizualisation_x,gaze_vizualisation_y
3268862018,2163358541301,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607266
3268873121,2163358552404,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607276
3268884224,2163358563507,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607288
3268895327,2163358574610,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607300
3268906430,2163358585714,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607310
3268917533,2163358596817,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607321
3268928636,2163358607920,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607333
3268939740,2163358619024,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607343
3268950843,2163358630127,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607382
3268961946,2163358641230,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607382
3268973049,2163358652333,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607383
3268984152,2163358663436,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607388
3268995255,2163358674539,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607399
3269006358,2163358685642,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.424028396606445, 35.297386169433594, 852.77734375)","(0.5366023778915405, 0.40129053592681885, 0.9077722430229187)",1,1704791607412
3269017461,2163358696746,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.741853713989258, 35.31453323364258, 861.2924194335938)","(0.5367131233215332, 0.40202823281288147, 0.9248006343841553)",1,1704791607428
3269042510,2163358721795,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.832162857055664, 34.55366134643555, 861.3634643554688)","(0.5352177619934082, 0.4037299156188965, 0.9248276352882385)",1,1704791607443
3269053613,2163358732898,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.786762237548828, 34.46312713623047, 861.3707275390625)","(0.5351437330245972, 0.40393105149269104, 0.924832284450531)",1,1704791607454
3269064716,2163358744001,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.7845401763916, 34.45238494873047, 861.372314453125)","(0.5351401567459106, 0.4039548635482788, 0.9248344898223877)",1,1704791607466
3269075819,2163358755104,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.619903564453125, 34.811641693115234, 861.2002563476562)","(0.5431349277496338, 0.4030498266220093, 0.9248247146606445)",1,1704791607477
3269086922,2163358766207,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.860904693603516, 34.853797912597656, 861.19091796875)","(0.5435331463813782, 0.402951180934906, 0.9248261451721191)",1,1704791607516
3269098025,2163358777310,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-29.87294578552246, 34.85882568359375, 861.19091796875)","(0.5435529351234436, 0.4029398560523987, 0.9248272776603699)",1,1704791607516
3269109128,2163358788413,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.32866668701172, 33.857810974121094, 861.3009643554688)","(0.5410095453262329, 0.40518718957901, 0.9248631596565247)",1,1704791607517
3269120231,2163358799516,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.251544952392578, 33.738616943359375, 861.3109741210938)","(0.5408833622932434, 0.40545234084129333, 0.9248687624931335)",1,1704791607521
3269131335,2163358810621,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.24776268005371, 33.724464416503906, 861.312744140625)","(0.5408772230148315, 0.4054837226867676, 0.9248708486557007)",1,1704791607533
3269142438,2163358821724,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.943639755249023, 32.534812927246094, 861.4937133789062)","(0.5354260802268982, 0.4081876575946808, 0.9249372482299805)",1,1704791607544
3269153541,2163358832827,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.217592239379883, 32.38862991333008, 861.4944458007812)","(0.5358808636665344, 0.40850427746772766, 0.9249436259269714)",1,1704791607554
3269164644,2163358843930,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.45102310180664, 32.36917495727539, 861.4891967773438)","(0.536267101764679, 0.4085419476032257, 0.9249452948570251)",1,1704791607565
3269175747,2163358855033,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.223464965820312, 32.75701141357422, 861.4143676757812)","(0.5391936302185059, 0.40764519572257996, 0.9249333739280701)",1,1704791607577
3269186850,2163358866136,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.970918655395508, 32.79672622680664, 861.3887329101562)","(0.5404295325279236, 0.4075404107570648, 0.9249330759048462)",1,1704791607587
3269197953,2163358877239,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.447498321533203, 32.797203063964844, 861.373779296875)","(0.5412178635597229, 0.40752843022346497, 0.924934446811676)",1,1704791607598
3269209056,2163358888342,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.606061935424805, 31.604032516479492, 861.5180053710938)","(0.5365332365036011, 0.41022711992263794, 0.9249553084373474)",1,1704791607609
3269220160,2163358899446,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-26.122697830200195, 31.455331802368164, 861.5090942382812)","(0.5373895168304443, 0.4105435609817505, 0.9249576330184937)",1,1704791607621
3269231263,2163358910549,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-26.587974548339844, 31.43345069885254, 861.496826171875)","(0.538159191608429, 0.4105813503265381, 0.9249600768089294)",1,1704791607632
3269242366,2163358921653,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.28973388671875, 31.036476135253906, 861.5560913085938)","(0.5360173583030701, 0.41148707270622253, 0.9249715805053711)",1,1704791607669
3269253469,2163358932756,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.664283752441406, 30.985074996948242, 861.5501098632812)","(0.5366371870040894, 0.4115922451019287, 0.9249780178070068)",1,1704791607670
3269264572,2163358943859,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.902727127075195, 30.976837158203125, 861.5431518554688)","(0.5370315909385681, 0.41160503029823303, 0.9249777793884277)",1,1704791607670
3269275675,2163358954962,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.609682083129883, 32.615989685058594, 861.487060546875)","(0.534873366355896, 0.4080149829387665, 0.9249109029769897)",1,1704791607676
3269286778,2163358966065,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.544811248779297, 32.811073303222656, 861.4788818359375)","(0.5347636342048645, 0.4075857698917389, 0.9249056577682495)",1,1704791607688
3269297881,2163358977168,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-24.541568756103516, 32.83431625366211, 861.4786376953125)","(0.5347579121589661, 0.40753456950187683, 0.9249067306518555)",1,1704791607699
3269308985,2163358988272,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-25.42017936706543, 32.82874298095703, 861.4539794921875)","(0.5362109541893005, 0.40752699971199036, 0.9249079823493958)",1,1704791607710
3269320088,2163358999375,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-26.12482452392578, 33.02522659301758, 861.4227294921875)","(0.5373738408088684, 0.4070771038532257, 0.9249027371406555)",1,1704791607721
3269331191,2163359010478,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-26.5993709564209, 33.04438018798828, 861.4078979492188)","(0.5381584167480469, 0.4070240557193756, 0.9249034523963928)",1,1704791607731
3269342294,2163359021581,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-26.8427734375, 33.044578552246094, 861.4009399414062)","(0.5385609865188599, 0.40701809525489807, 0.9249046444892883)",1,1704791607743
3269353397,2163359032685,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-27.953149795532227, 33.034019470214844, 861.3667602539062)","(0.5403977632522583, 0.40701594948768616, 0.9249061346054077)",1,1704791607754
3269364500,2163359043788,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-28.667543411254883, 33.02641296386719, 861.3443603515625)","(0.5415796637535095, 0.4070163667201996, 0.9249077439308167)",1,1704791607765
3269375603,2163359054891,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607775
3269386706,2163359065994,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607821
3269408987,2163359088275,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607822
3269420090,2163359099378,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-48.654048919677734, 63.97722625732422, 859.23583984375)","(0.5743458867073059, 0.33804288506507874, 0.9259738922119141)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607824
3269431193,2163359110481,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-48.058650970458984, 64.44365692138672, 858.2915649414062)","(0.5734390020370483, 0.33686646819114685, 0.9240962862968445)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607841
3269456499,2163359135787,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-49.561683654785156, 65.31819915771484, 858.1458129882812)","(0.5759329199790955, 0.3348764181137085, 0.9241079092025757)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607857
3269467602,2163359146891,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-50.51811599731445, 66.62478637695312, 858.0263671875)","(0.5775117874145508, 0.33194512128829956, 0.9241811633110046)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(nan, nan, nan)","(nan, nan, nan)",0,1704791607868
3269478705,2163359157994,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-53.23405838012695, 67.8763198852539, 858.2189331054688)","(0.5819799900054932, 0.3291541039943695, 0.9250864386558533)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-0.17808474600315094, 53.148067474365234, 858.836669921875)","(0.4941923916339874, 0.36290234327316284, 0.9209592342376709)",1,1704791607881
3269489808,2163359169097,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-52.873512268066406, 68.3335952758789, 858.5685424804688)","(0.5813398361206055, 0.3282116651535034, 0.9258100390434265)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-0.4602356553077698, 53.10047149658203, 859.1238403320312)","(0.49466079473495483, 0.36304110288619995, 0.9215267300605774)",1,1704791607892
3269500911,2163359180200,"(0.745248556137085, 0.5091372132301331)","(90.15907287597656, 112.24490356445312, 32.807857513427734)",1,4.554901123046875,1,"(-52.85902786254883, 68.91304779052734, 858.8491821289062)","(0.5812789797782898, 0.32698047161102295, 0.9264588356018066)",1,"(nan, nan)","(nan, nan, nan)",0,nan,0,"(-0.9539023041725159, 53.22816467285156, 859.3643798828125)","(0.4954766035079956, 0.362781822681427, 0.9220235347747803)",1,1704791607903,0.745248556137085,0.5091372132301331
3269512014,2163359191303,"(0.7701334953308105, 0.46956437826156616)","(99.30724334716797, 119.93450927734375, 35.60661697387695)",1,4.3653411865234375,1,"(-54.275001525878906, 70.88557434082031, 858.9136962890625)","(0.5835903286933899, 0.322602242231369, 0.9270823001861572)",1,"(0.7679107785224915, 0.5526317358016968)","(98.4901351928711, 103.79328155517578, 29.731765747070312)",1,4.6062774658203125,1,"(-2.9581894874572754, 54.73448944091797, 859.4467163085938)","(0.4987735152244568, 0.3594247102737427, 0.9223858714103699)",1,1704791607915,0.77,0.51
3269523117,2163359202406,"(0.7758406400680542, 0.47104141116142273)","(101.40528869628906, 119.6474838256836, 35.50215530395508)",1,4.4297332763671875,1,"(-54.56576919555664, 73.0615463256836, 856.833251953125)","(0.5842571258544922, 0.31739047169685364, 0.9233441352844238)",1,"(0.7717927694320679, 0.5573320984840393)","(99.91722106933594, 102.87992095947266, 29.39933204650879)",1,4.62939453125,1,"(-3.8401262760162354, 56.363224029541016, 857.3049926757812)","(0.5002233386039734, 0.3554973900318146, 0.9183287620544434)",1,1704791607927,0.77,0.51
